class,placeId,score,name_kor,name_eng,latitude,longitude
hotels,9796468,4.8,호텔 베네,Hotel Bene,37.565052,126.9925
hotels,9796501,5.0,벙크 게스트하우스,,37.554863,126.92708999999999
hotels,9811641,4.95,나그네 하우스,NagNe House,37.576736,126.97163
hotels,9820385,5.0,로드하우스 명동,,37.561893,126.99399
hotels,9861332,3.612903225806452,호텔 베뉴지,Hotel Venue G,37.568253000000006,126.99101999999999
hotels,9981959,4.0,메이커스호텔,,37.57242,126.98953999999999
hotels,9982952,3.6,베스틴 호스텔 명동,Vestin Hostel Myeongdong,37.561844,126.989426
hotels,9986158,4.571428571428571,코트야드 서울 남대문,,37.56108,126.97658
hotels,10308634,5.0,,Paul&#39;s Guesthouse,37.537056,126.98700000000001
hotels,10435947,4.666666666666667,,Midam Hanok Guesthouse,37.58058,126.98635
hotels,10517178,4.857142857142857,,Bukchon Guesthouse,37.57857,126.98567
hotels,10532596,5.0,,Dajayon Hanok Guesthouse,37.573917,126.99192
hotels,10815717,4.892857142857143,,Michigan House &amp; Pub,37.55404,126.92663600000002
hotels,1092902,3.8571428571428568,,Blue Pearl,37.525597,127.05377
hotels,1149394,2.6666666666666665,,New Chonji Hotel,37.565483,127.00336999999999
hotels,1174908,4.5,,Inn daewon,37.576366,126.973404
hotels,1186308,5.0,,Cima Hotel,37.576145000000004,126.99813
hotels,1186436,3.0,,Hilltop Tourist Hotel,37.511505,127.03151000000001
hotels,11893470,5.0,,Yeonwoo House,37.582344,126.98532
hotels,11930690,5.0,,Western River Gangseo Hotel,37.548634,126.81969
hotels,1196104,3.6,,Goldenpond Guesthouse,37.581990000000005,126.99905
hotels,11961065,3.5,,96 BUN&#39;Z Travelers Lodge,37.564716,127.00985
hotels,1201688,5.0,,Zen House,37.566437,126.97803
hotels,12222145,2.0,,Kpop Hotel,37.506203,127.04066999999999
hotels,12276613,4.5,,Gold River Hotel,37.478252000000005,126.876686
hotels,12404787,5.0,,Bed Station,37.51229,127.0504
hotels,12711314,4.0,,Hotel Bridge,37.523544,126.88255
hotels,12881255,4.0,,JM Guest house,37.558567,126.93526499999999
hotels,13369899,4.2631578947368425,,TravelersA Seoul Hostel,37.56835,126.99891000000001
hotels,13428462,5.0,,Whitetail Backpacker Hostel,37.565056,126.92249
hotels,13440554,3.0,,Myeong Dong Tomato Guest House,37.559517,126.98620600000001
hotels,13984668,4.0,,MW Guest House,37.532387,126.99328999999999
hotels,1462092,3.6,,Bali Tourist Hotel,37.529224,127.13481999999999
hotels,1500586,4.75,,Rakkojae Seoul,37.580234999999995,126.98598
hotels,1568154,4.690476190476192,,Seoul I Guesthouse,37.559277,126.92581000000001
hotels,1627213,3.7777777777777777,,JIN Guest House,37.56031,126.99503
hotels,1628967,4.28125,,Bangrang Hostel,37.558567,126.96366
hotels,1637184,3.571428571428572,,Bebop Guesthouse,37.554893,126.91731000000001
hotels,1745760,2.75,,Green Residence,37.564170000000004,126.98543000000001
hotels,1754398,5.0,,Rainbow Guest House,37.603756,126.960396
hotels,1796658,4.173913043478262,,Banyan Tree Club &amp; Spa Seoul,37.55015,127.00092
hotels,1818900,4.7105263157894735,,Ann Guesthouse,37.55669,126.92296999999999
hotels,1871966,4.285714285714286,,Yoo&#39;s Family Guesthouses Yeorumjip,37.576553000000004,126.991196
hotels,1948629,4.861111111111111,,Namu Guesthouse,37.561896999999995,126.920525
hotels,1971598,3.5,,Seoul Walker Guest House,37.55202,126.90619
hotels,2046600,4.285714285714286,,The WIN Boutique Hotel,37.551505999999996,126.91572
hotels,2076592,4.695652173913044,,Seoulwise Guesthouse,37.559937,126.92272
hotels,2143287,3.875,,IS@K Traveler&#39;s Lounge,37.535957,126.99986000000001
hotels,2150223,5.0,,8 Motel,37.50527,127.04935
hotels,2150285,4.0,,M Hotel,37.502094,127.038086
hotels,2150726,3.0,,Hotel Bellagio,37.60941,126.932
hotels,2150945,2.5,,Ritz Motel,37.571740000000005,126.98958600000002
hotels,2182167,3.333333333333333,,Metro Spa Cabin,37.56268,126.99605600000001
hotels,2219111,3.0,,Bongsan Guesthouse,37.580909999999996,126.98646000000001
hotels,2282463,4.666666666666667,,2C House Wangsimni,37.559307000000004,127.03944399999999
hotels,2293780,3.75,,Namkyong Hotel,37.548984999999995,126.910545
hotels,2295120,4.166666666666667,,Kundaemunjip,37.580036,126.98714
hotels,2337168,3.5,,Hotel Echae,37.55697,126.93857
hotels,2483958,4.515625,,Guesthouse Phil-house,37.551727,127.0895
hotels,2513907,4.230769230769232,,Dongdaemun Hostel,37.564358,127.00841000000001
hotels,2519660,4.794117647058823,,Birdsnest Hostel,37.56111,126.92138999999999
hotels,2571575,4.235294117647058,,Girls Generation Hostel,37.565983,126.99298999999999
hotels,2641873,3.0,,Carlton Motel,37.59567,127.09432
hotels,2641883,3.1428571428571432,,Cutee Hotel,37.57204,126.98937
hotels,2642077,4.0,,Shinchon Eureka Guesthouse,37.554916,126.933945
hotels,2642160,4.666666666666667,,Hotel S,37.553616,126.93507
hotels,2642171,4.0,,Stylish Hotel Ditto,37.557959999999994,126.94221499999999
hotels,2658481,5.0,,Big Tree Guesthouse,37.553946999999994,126.91543999999999
hotels,299776,4.589912280701754,,JW Marriott Hotel Seoul,37.503353000000004,127.00506999999999
hotels,3154922,4.333333333333333,,Seocho-dong Co-op Residence,37.495487,127.0207
hotels,3161565,3.375,,Seoul Hostel Center,37.571995,126.98088999999999
hotels,3161571,2.888888888888889,,POP@Itaewon Guesthouse,37.5339,126.98933400000001
hotels,3249458,4.6,,Space Torra,37.560974,126.92241999999999
hotels,3254548,3.75,,U &amp; I Hostel,37.544167,126.96866599999998
hotels,3272476,5.0,,Backpackers Space,37.553112,126.92222
hotels,3274076,4.25,,KW Pencil Hostel,37.558777,126.91946000000002
hotels,3274321,4.181818181818182,,Jin&#39;s Paradise,37.531459999999996,126.99191
hotels,3274728,2.0,,Sky Motel,37.571228000000005,126.98958999999999
hotels,3291621,1.75,,Morning Guesthouse Gangnam 1,37.49563,127.03286000000001
hotels,3291643,4.5,,MW Hotel,37.51123,127.08341999999999
hotels,3291645,4.0,,Red Fish Guesthouse,37.583090000000006,126.99798999999999
hotels,3291647,5.0,,Guesthouse Beehive,37.55036,126.91796000000001
hotels,3291686,3.5,,Mi House,37.57705,127.02296000000001
hotels,3291691,3.6756756756756763,,WS Hotel,37.554836,126.9352
hotels,3295602,4.470588235294118,,Four Seasons House,37.5544,126.91711399999998
hotels,3349559,4.333333333333333,,Ultari House 1,37.554359999999996,126.92345
hotels,3354449,4.833333333333333,,Fully House,37.587165999999996,126.99611000000002
hotels,3356594,4.4,,Yoo&#39;s Family Guesthouses Byeolhadang,37.577175,126.99126000000001
hotels,3366752,3.25,,Hotel Parfe,37.553295,126.93558
hotels,3369103,3.555555555555556,,K Hostel,37.574005,127.02006000000002
hotels,3389031,3.6666666666666665,,Hotel Tree shade,37.56537,127.00585
hotels,3389289,3.75,,Pearl Hotel,37.5746,126.98425
hotels,3433133,3.7,,Lavinia,37.57517,126.98938999999999
hotels,3438789,4.5,,Lodge 82,37.5145,126.92116999999999
hotels,3438793,5.0,,Sloth guesthouse,37.532703000000005,126.99078
hotels,3477036,3.2857142857142856,,Myeongdong Town Guesthouse,37.567192,126.98975
hotels,3477095,3.0,,Motel Yam Sinchon,37.553425,126.93592
hotels,3477113,2.75,,Mong Hotel,37.56884,126.98862
hotels,3477119,4.666666666666667,,Family House Tel,37.559593,126.92335
hotels,3531768,3.0,,DSBC,37.53583,126.90171000000001
hotels,3540875,4.62992125984252,,Boa travel house,37.558994,126.92844
hotels,3568795,4.0,,Chez Nicolas B&amp;B,37.530853,127.01068000000001
hotels,3568833,4.0,,May Hotel Dongdaemun,37.58854,127.05434
hotels,3568904,4.363636363636363,,Kimchi Guesthouse,37.576409999999996,126.96958000000001
hotels,3568954,4.0,,Hotel Time,37.556946,126.941895
hotels,3571239,3.6,,Greentel,37.568512,126.9884
hotels,3571244,3.25,,Just Stay Hotel,37.566223,127.00497
hotels,3575500,1.0,,Hotel Star,37.499534999999995,127.03545
hotels,3575561,3.0,,Hotel Unique by Foret,37.603733,127.06223999999999
hotels,3595030,3.5,,Hotel Yaja Yeongdeungpo,37.518496999999996,126.9101
hotels,3600472,4.5,,Ceylon Hotel,37.514996000000004,127.10835
hotels,3612234,3.0,,Ritz Hotel,37.65481,127.05773
hotels,3616687,4.333333333333333,,Leo Haus,37.561626000000004,127.08221999999999
hotels,3627578,4.5,,Hotel M,37.552914,126.93551000000001
hotels,3627933,3.5,,Khaosan In Seoul,37.583504,126.99887
hotels,3630329,3.6666666666666665,,BNB Chungdam,37.521908,127.04356999999999
hotels,3642712,4.724137931034483,,KpopStay,37.552692,126.92657
hotels,3642742,4.777777777777779,,Ewha Dh Guesthouse,37.55444,126.94035
hotels,3653244,4.75,,Gangnam Guesthouse,37.505695,127.02521000000002
hotels,3656148,4.666666666666667,,Seochon Guesthouse,37.579063,126.97066000000001
hotels,3660712,4.8,,New Myeongdong Guesthouse,37.558857,126.98364
hotels,3682077,5.0,,Gom Hostel Dongdaemun,37.563065,127.00398
hotels,3687344,5.0,,The JA in Gangnam,37.50012,127.02486
hotels,3723552,4.0,,Sarangbang Motel,37.548645,126.9695
hotels,3813601,3.0,,JJ Residence,37.55673,126.97858000000001
hotels,3814474,4.733333333333333,,FunFunStay Guesthouse,37.55594,126.92676999999999
hotels,3814669,4.636363636363637,,Guesthouse The Hill,37.557713,126.98528999999999
hotels,3814735,4.730769230769232,,Soo Guesthouse,37.558975,126.98646000000001
hotels,3858610,4.90566037735849,,Sopoong Guest House,37.579029999999996,126.97328
hotels,3976703,4.0,,Sky Motel,37.571228000000005,126.98958999999999
hotels,4006069,4.307692307692308,,Khaosan Seoul Insadong,37.569817,126.99127
hotels,4006171,4.852941176470588,,Rio House Hongdae,37.5575,126.92426
hotels,4009695,4.6,,Crossroad Backpackers,37.554916,126.9278
hotels,4036576,5.0,,Mrs. Yoon BnB,37.53182,126.9721
hotels,4071531,4.157894736842104,,Dragon Hill Lodge,37.53188,126.98128
hotels,4105523,4.9491525423728815,,Hostel Tommy,37.574432,126.99111
hotels,4134992,3.8,,Roo Roo Residence,37.556496,126.99316
hotels,4135824,3.9166666666666665,,Inn-the City Serviced Residence Gangnam,37.510506,127.02351000000002
hotels,4137680,4.081081081081081,,Hotel Grammos,37.50235,127.039925
hotels,4153722,4.75,,Maruji Guesthouse,37.5617,126.92023999999999
hotels,4170938,3.6666666666666665,,Dongdaemun Hostel,37.564358,127.00841000000001
hotels,4344758,4.620689655172415,,Suitcasers,37.562157,126.97781
hotels,4354716,5.0,,Agrina Guesthouse,37.558037,126.995476
hotels,4412264,5.0,,Garosu Stay,37.522026000000004,127.02108999999999
hotels,4412459,4.428571428571429,,Pigfly House,37.557774,126.92428999999998
hotels,447939,4.1875,,Mayfield Hotel &amp; Resort,37.547523,126.81878999999999
hotels,447940,3.5128205128205128,,Hotel Double A,37.5605,126.99033
hotels,4504693,4.666666666666667,,Bridge Backpackers,37.555946,126.93065
hotels,454920,3.4,,Yeongdong Hotel,37.517525,127.02447
hotels,455448,3.083333333333333,,California Hotel,37.506584000000004,127.03223
hotels,455859,3.555555555555556,,Central Tourist,37.568714,126.99297
hotels,4590180,4.876923076923077,,Travelers Planet Hostel,37.56142,126.92105
hotels,4608638,4.8,,May guesthouse,37.548183,126.92388000000001
hotels,4749758,3.0,,24guesthouse Dongdaemun Style,37.576256,127.0227
hotels,4763185,3.3846153846153846,,Mamas &amp; Papas Hongdae Guesthouse,37.549434999999995,126.92057
hotels,4777440,3.75,,24 Guesthouse Dongdaemun,37.565426,127.00906
hotels,5020087,3.888888888888889,,HueAhn Guesthouse,37.580162,126.98653999999999
hotels,5039804,3.5,,Sinchon Yasuragi,37.557854,126.93481000000001
hotels,506326,2.5,,Kyung Nam Tourist Hotel,37.570454,127.07056399999999
hotels,5122452,2.0,,Sazanami Guesthouse,37.560340000000004,126.98766
hotels,5252370,4.142857142857143,,Local Stitch,37.553946999999994,126.91698000000001
hotels,535491,3.0,,California Tourist Hotel,37.494278,127.11895
hotels,5540642,4.0,,Bigbang Hostel,37.56593,126.99305
hotels,5541130,4.928571428571429,,Hato Guest House,37.561424,126.92663600000002
hotels,5541135,5.0,,G.O.D Guest House,37.55875,126.90853999999999
hotels,5541138,5.0,,Charm House,37.583076,126.98593000000001
hotels,5579765,4.833333333333333,,It Place Korea,37.505590000000005,127.02242
hotels,558060,3.2,,Hotel River Park,37.54854,126.87818999999999
hotels,578729,3.0,,Hotel Victoria,37.61002,127.03081
hotels,5895936,4.454545454545454,,Uwa Guesthouse,37.5604,126.92303999999999
hotels,5895982,3.6,,24 guesthouse Edae,37.555923,126.945625
hotels,5895986,4.5,,24guesthouse Daehakro,37.582268,127.00253000000001
hotels,5897190,4.0,,Gyeongbokgung Guest House,37.582977,126.98038999999999
hotels,5897213,4.932203389830509,,Urbanwood Guesthouse,37.555687,126.92683999999998
hotels,6104325,3.0,,Salut ABC Guesthouse,37.548782,126.92241999999999
hotels,6104646,3.25,,Hostel KW Gangnam,37.50424,127.02206000000001
hotels,6104831,3.4,,Feliz Guesthouse,37.554443,126.96763999999999
hotels,6104852,3.6666666666666665,,Solarium City,37.63517,127.02606999999999
hotels,6104872,5.0,,The Rooming House,37.56538,126.92138999999999
hotels,6160692,4.714285714285714,,Philstay Ehwa Womans Univ.,37.558025,126.94462
hotels,6378649,3.25,,I.T.W Hotel,37.534428000000005,126.99576599999999
hotels,6380504,5.0,,Kimchee Dongnimmun Guesthouse,37.57394,126.9592
hotels,6400700,4.853658536585366,,Bounce Guesthouse,37.561287,126.91938
hotels,6476904,4.0,,24guesthouse Dongdaemun Market,37.570614,127.01018
hotels,649806,4.066666666666666,,Han Suites Serviced Residences,37.560055,126.991196
hotels,6536275,4.625,,Korstay Jonggak Insadong,37.570840000000004,126.9846
hotels,6541532,4.714285714285714,,OMG Hostel,37.559425,126.92443
hotels,6541616,3.25,,Hotel Tong Andante Insadong,37.57127,126.9854
hotels,6552922,3.555555555555556,,Morning Sky Residence,37.573409999999996,127.02233999999999
hotels,6556234,3.0,,Hotel Cullinan Jongno,37.57196,126.98936
hotels,655897,4.0,,Vabien Suite I Serviced Residence,37.564064,126.96833000000001
hotels,6561923,4.714285714285714,,the BOOT Guesthouse,37.56068,126.99488000000001
hotels,6662999,4.7,,24 Guesthouse Namsan Garden,37.558895,126.98507
hotels,6759626,4.458333333333333,,Small House Big Door,37.567093,126.9821
hotels,6816705,5.0,,Manaedang Guesthouse,37.58147,126.98702
hotels,6871335,3.8,,IU Guesthouse,37.557759999999995,126.98368
hotels,6876146,3.867924528301887,,Ramada Encore Seoul Dongdaemun,37.57618,127.02603
hotels,6941478,3.1666666666666665,,YaKorea Hostel Dongdaemun,37.559807,127.0132
hotels,6941511,5.0,,Hide &amp; Seek GuestHouse,37.577995,126.97278999999999
hotels,6960801,3.75,,Seoul City Hotel,37.558258,126.981155
hotels,7054436,3.2857142857142856,,Hotel Tong Seoul Myeongdong,37.56198,126.97646999999999
hotels,7065399,3.0,,The Mei Forestvill,37.562428000000004,127.00747
hotels,7065406,5.0,,Chachacha Guest House,37.551075,126.90551
hotels,7089473,2.6,,Skycity Residence,37.522923,126.88328600000001
hotels,7112812,4.962264150943397,,Gateway Korea Guesthouse,37.550346000000005,126.917915
hotels,7183894,4.0,,Capetown,37.506355,127.05193
hotels,7186671,5.0,,Albergue Guesthouse,37.56386,126.92398999999999
hotels,7221841,3.6666666666666665,,JNJ Residence,37.47866,126.89115
hotels,7274718,4.75,,Hostel Vanilla 2,37.574740000000006,127.01638
hotels,7274742,4.5,,STEP INN Myeongdong 1,37.564102,126.98536999999999
hotels,7289688,3.5,,K-POP HOTEL Seoul Tower,37.55673,126.97713999999999
hotels,7296172,4.8,,Cozy Box Guest House,37.55843,126.94313999999999
hotels,7367829,1.0,,Jouvence Motel,37.563423,127.03503400000001
hotels,7390323,4.916666666666667,,Lazy Fox,37.553523999999996,126.913925
hotels,7619090,4.227272727272728,,D Seven Suites,37.572186,127.01607
hotels,7654211,4.25,,Hotel Denim,37.475864,127.04651000000001
hotels,7658156,3.0,,NJoy Guesthouse,37.554559999999995,126.96837
hotels,7701462,4.5,,Nanu Guesthouse Black,37.555363,126.92996000000001
hotels,7701863,4.0,,1969 GuestHouse,37.562233,126.92334
hotels,7793011,5.0,,Seoul Sweet Style Guest House,37.55819,126.91953999999998
hotels,799326,3.2,,CasaVille Residence Sinchon,37.55448,126.93597
hotels,7998017,4.785714285714286,,Trick Art Guest House Hongdae,37.56208,126.92403
hotels,8076781,5.0,,Bauhaus Guesthouse,37.562744,126.92573999999999
hotels,8308055,4.733333333333333,,N Guest House Itaewon,37.53256,126.99252
hotels,8317279,4.666666666666667,,Grand Field Residence Hostel,37.5594,126.98411000000002
hotels,8368983,4.0,,Gana Myeongdong Guesthouse,37.560333,126.98731000000001
hotels,8404072,3.8333333333333335,,Dragon Hill Spa &amp; Resort,37.528003999999996,126.96477
hotels,8428750,5.0,,Hongdae Chef Guesthouse,37.54722,126.91266
hotels,8681704,5.0,,Olive Guesthouse,37.55638,126.9161
hotels,8681726,5.0,,IS at K Guesthouse,37.53577,126.999954
hotels,8705097,4.0,,Daon House,37.559353,126.92548000000001
hotels,8705408,3.8,,Haha Guesthouse,37.5318,126.97295
hotels,8705711,3.0,,Hotel Pop 2,37.571217,126.99004
hotels,8706575,3.0,,Doors Guesthouse,37.558887,126.92571000000001
hotels,8773880,4.25,,Running Man Hostel,37.565975,126.993195
hotels,8790387,5.0,,Comestay,37.534206,127.11608999999999
hotels,8806857,4.5,,Mir Residnece,37.569829999999996,127.02232
hotels,9597881,4.0,,Prince Hotel,37.50412,127.05308500000001
hotels,9735758,3.6666666666666665,,MUST STAY HOTEL Myeongdong,37.556903999999996,126.97758999999999
hotels,9764289,5.0,,Hotel ROinhome,37.55467,126.91373999999999
hotels,9770463,4.0,,Usimdang,37.581554,126.98681
hotels,9799771,5.0,,Villa Seoul Garosugil,37.520959999999995,127.02505
hotels,9820471,4.214285714285714,,IBC Hotel,37.57339,127.023155
